1 0.036379
2 0.00054301
3 0.00037976
4 0.00053266
5 0.00019459
6 0.00036807
7 0.00025384
8 0.00011858
9 0.00048884
10 0.00014731
11 0.00011829
12 0.00012174
13 0.00023887
14 0.00022872
15 0.00010287
16 9.933e-05
17 0.00011633
18 9.6034e-05
19 0.00030015
20 9.7834e-05
21 0.00019483
22 6.4434e-05
23 5.4674e-05
24 3.5046e-05
25 0
